customer_id,age,gender,city,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,plan_type,payment_method,contract,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn
CUST000431,44.0,Other,Nairobi ,Mombasa,12/1/2021,10/21/2021,45.0,1803.78, ,Standard,Bank transfer,Month-to-month,1.0,Y,30.75,0,no,Vivo C42,Google,Sawa kabisa!,No
CUST000432,45.0,Female,Nyeri,Nairobi,4/2/2023,28-Aug-23,29.0,851.19,24934.2,Basic,Credit card,One year,2.0,0,0.0,Yes,yes,Realme Note51,Friend,Please call me back.,No
CUST000433,35.0,Female,Nyeri,Nairobi,2/9/2022,6/1/2023,39.0,"KES 2,316.85",Unknown,Premium,Mpesa,Month-to-month,0.0,TRUE,75.72,Yes,yes,Oppo S69,Billboard,Support was helpful via M-Pesa reversal.,No
CUST000434,17.0,female,Nrb,Kiambu,5/16/2021,5/20/2021,52.0,not available,27488.83,Basic,M-Pesa,One year,9.0,FALSE,0.0,1,yes,Apple A12,TV,App keeps logging me out.,No
CUST000435,44.0,M,Nrb,Machakos,2/6/2024,3/26/2024,19.0,3455.58,65504.23,Premium,Cash,Month-to-month,1.0,No,0.0,No,No,Vivo Note35,X,Customer care took long to respond.,No
CUST000436,41.0,M,Eldoret,Nakuru,31-Aug-22,20/12/2023,41.0,1063.11,43791.17,Standard,M-Pesa,One year,3.0,No,0.0,No,no,Xiaomi P59,Radio,Network drops sometimes in the evening.,No
CUST000437,27.0,male,Nyeri,Mombasa,10/14/2022,29/11/2022,35.0,3944.66, ,Premium,Mpesa,Unknown,0.0,FALSE,0.0,0,no,Samsung S29,Facebook,Sawa kabisa!,No
CUST000438,20.0,Male,Nyeri,Machakos,2/4/2023,20/04/2023,29.0,1817.29,52753.31,Standard,MPesa,One year,2.0,N,0.0,No,yes,Apple S44,Radio,Network drops sometimes in the evening.,No
CUST000439,35.0,Male,Nyeri,Nakuru,2/13/2022,9-Jun-22,43.0,1822.65,78600.41,Standard,MPesa,Month-to-month,0.0,Y,98.1,Yes,no,Xiaomi S38,Friend,Please call me back.,No
CUST000440,30.0,female,Eldoret,Uasin Gishu,9/23/2023,25/08/2024,23.0,750.39,Unknown,basic,M-Pesa,Month-to-month,3.0,TRUE,774.61,Yes,yes,Oppo S69,Facebook,Too expensive for the value.,No
CUST000441,59.0,Male,Nrb,Meru,10/30/2021,11/15/2021,46.0,62508.25,2875141.54,Premium,Credit card,Month-to-month,3.0,No,26.35,Yes,no,Apple P20,Unknown,Customer care took long to respond.,Yes
CUST000442,43.0,Other,Niarobi,Uasin Gishu,2/12/2019,1/7/2021,70.0,2416.57,169413.35,Premium,MPesa,Month-to-month,2.0,0,26.35,0,Yes,Huawei A59,X,Too expensive for the value.,Yes
CUST000443,30.0,Female,Niarobi,Unknown,10-Apr-24,11-May-24,17.0,2718.98,46392.91,Premium,Mpesa,One year,1.0,N,26.35,0,No,Infinix C70,Unknown,Switching from competitor soon.,No
CUST000444,50.0,F,Nyeri,Unknown,3/21/2019,4-Apr-19,78.0,540.1,42132.18,Basic,M-Pesa,One year,2.0,1,45.46,No,no,Oppo C32,Unknown,Sawa kabisa!,No
CUST000445,26.0,F,Nairobi ,Nairobi,18-Jan-25,8/3/2025,7.0,1661.6,11457.94,Standard,MPesa,Unknown,1.0,0,0.0,Yes,no,Tecno Y78,Friend,Great service!,No
CUST000446,50.0,Female,Thika,Nakuru,8/2/2019,21/09/2019,74.0,3369.28,249192.85,Premium,M-Pesa,Month-to-month,1.0,Y,67.46,0,No,Apple A12,Google,Unknown,No
CUST000447,31.0,M,Nyeri,Meru,4-Dec-22,20/12/2022,33.0,1334.18, ,Standard,Mpesa,One year,1.0,N,0.0,0,Yes,Samsung S29,Unknown,Fiber upgrade requested.,Yes
CUST000448,38.0,M,Nakuru,Nairobi,7-Jul-21,2/15/2022,50.0,735.43,36848.83,Basic,Credit card,Month-to-month,4.0,N,26.35,Yes,yes,Tecno S84,TV,Overcharged? Not sure.,No
CUST000449,47.0,M,Meru,Machakos,10/9/2019,29/10/2019,71.0,"KES 3,110.94",220373.18,Premium,Cash,Month-to-month,1.0,Y,31.25,0,Yes,Oppo Y82,Google,Switching from competitor soon.,No
CUST000450,28.0,Male,Nyeri,Meru,14-Jun-19,11-Sep-19,75.0,1057.59,78894.57,Standard,Bank transfer,One year,1.0,Yes,23.66,1,No,Realme S32,TV,"Stable internet, happy so far.!!!",No
CUST000451,38.0,Male,Nairobi,Kiambu,10/9/2021,9-Oct-21,47.0,1789.15,83991.87,Standard,Bank transfer,Unknown,3.0,No,0.0,Yes,Yes,Nokia C10,Friend,Unknown,Yes
CUST000452,43.0,male,Niarobi,Nyeri,3/27/2021,4-Sep-22,54.0,"KES 1,563.36",84383.76,Standard,Credit card,Two year,4.0,Yes,72.47,Yes,No,Unknown,Unknown,Great service!,Yes
CUST000453,35.0,Male,Nakuru,Meru,3/25/2019,10/3/2019,78.0,1223.36,Unknown,Standard,Unknown,Month-to-month,2.0,No,26.35,No,No,Apple Y34,Unknown,Support was helpful via M-Pesa reversal.,No
CUST000454,33.0,Female,Kisumu,Nairobi,9/16/2020,8/17/2021,60.0,668.4,40119.97,Basic,M-Pesa,Month-to-month,2.0,1,112.04,0,Yes,Xiaomi S9,Radio,Too expensive for the value.,No
CUST000455,41.0,Female,Meru,Machakos,4-Sep-21,27/11/2021,48.0,1300.03,62736.04,Standard,Credit card,Month-to-month,3.0,1,48.44,No,Yes,Realme C59,Facebook,App keeps logging me out.,No
CUST000456,34.0,Other,Nyeri,Nakuru,6/1/2020,7/3/2021,39.0,852.16, ,Basic,MPesa,Month-to-month,1.0,N,0.0,No,Yes,Xiaomi S9,Radio,App keeps logging me out.,Yes
CUST000457,32.0,Male,Mombasa,Mombasa,23-Apr-24,2021/13/40,16.0,1560.73, ,Standard,Credit card,Month-to-month,2.0,Y,84.8,Yes,Yes,Unknown,Unknown,Network drops sometimes in the evening.,No
CUST000458,34.0,Male,Kisumu,Mombasa,4/13/2020,2/26/2020,39.0,"KES 1,427.25",Unknown,Standard,Mpesa,One year,1.0,Y,59.14,1,no,Nokia P27,Google,Network drops sometimes in the evening.,No
CUST000459,32.0,F,Thika,Unknown,4/29/2025,6/7/2025,4.0,KES 581.09,2229.9,Basic,Mpesa,Month-to-month,0.0,Yes,50.36,No,no,Realme S84,Friend,Overcharged? Not sure.,No
CUST000460,47.0,Male,Nairobi,Uasin Gishu,6/11/2021,8/24/2021,51.0,2022.54,"103,056.73",Premium,MPesa,Month-to-month,0.0,FALSE,0.0,0,yes,Samsung A36,Friend,Please call me back.,No
CUST000461,29.0,F,Nrb,Mombasa,3/19/2024,10/5/2024,17.0,1012.84,17354.77,Standard,Mpesa,Unknown,3.0,FALSE,26.35,No,no,Infinix C70,Friend,Unknown,No
CUST000462,34.0,Female,Nairobi ,Nyeri,11/15/2021,7/2/2022,46.0,Unknown,76476.49,Standard,Bank transfer,Month-to-month,2.0,TRUE,40.0,1,yes,Vivo C42,TV,Please call me back.,Yes
CUST000463,34.0,Female,Nakuru,Nakuru,2/19/2023,7/27/2023,30.0,1156.01,"34,765.53",Standard,Mpesa,Month-to-month,1.0,N,26.35,Yes,yes,Unknown,Unknown,Overcharged? Not sure.,No
CUST000464,43.0,male,Mombasa,Mombasa,18-Nov-20,14/05/2022,58.0,1072.11,62019.27,Standard,Credit card,Month-to-month,6.0,FALSE,0.0,No,yes,Huawei Note11,Google,Overcharged? Not sure.,No
CUST000465,28.0,female,Unknown,Kisumu,4/14/2020,11/17/2020,65.0,1748.19,113650.57,Standard,Bank transfer,Month-to-month,4.0,1,43.08,No,No,Tecno A12,Google,Unknown,No
CUST000466,25.0,Female,Machakos,Nakuru,11/1/2020,8-Jun-21,58.0,KES 985.86,56893.63,Basic,M-Pesa,Month-to-month,4.0,Y,66.87,No,yes,Infinix Note29,X,Too expensive for the value.,No
CUST000467,53.0,male,Nairobi ,Nakuru,6/28/2022,17/07/2022,38.0,3417.46,130187.15,Premium,Mpesa,Month-to-month,0.0,No,0.0,No,Unknown,Apple Y34,Twitter/X,Support was helpful via M-Pesa reversal.,No
CUST000468,29.0,Female,Eldoret,Nakuru,18/03/2020,16/11/2020,66.0,"KES 1,315.54",Unknown,Standard,MPesa,Month-to-month,2.0,N,26.35,0,Unknown,Apple P20,Unknown,Fiber upgrade requested.,Yes
CUST000469,17.0,female,Unknown,Nakuru,6/28/2025,10/22/2025,2.0,580.28,946.6,Basic,Cash,Month-to-month,2.0,0,0.0,1,no,Huawei Note11,X,Unknown,No
CUST000470,42.0,Male,Niarobi,Uasin Gishu,16-Apr-19,24/03/2021,77.0,2803.02,215970.56,Premium,Mpesa,Month-to-month,1.0,Y,75.81,0,Yes,Vivo A30,Radio,Support was helpful via M-Pesa reversal.,No
CUST000471,27.0,male,Kisumu,Nyeri,1-Jul-22,6-Jul-22,38.0,KES 508.31,19194.81,Basic,MPesa,Month-to-month,5.0,N,0.0,0,yes,Unknown,TV,Unknown,No
CUST000472,60.0,female,Nairobi,Kisumu,2021/13/40,10/20/2025,2.0,Unknown,Unknown,Standard,Mpesa,Month-to-month,2.0,0,0.0,1,Yes,Huawei C80,Unknown,Support was helpful via M-Pesa reversal.,No
CUST000473,21.0,M,Nairobi ,Kisumu,18/03/2023,1-Apr-23,30.0,522.49,15895.32,Basic,Credit card,Month-to-month,1.0,0,0.0,0,Yes,Apple S44,Unknown,Fiber upgrade requested.,No
CUST000474,43.0,male,Nairobi,Machakos,13-Jun-23,11/12/2023,27.0,797.13,21526.89,Basic,Bank transfer,Month-to-month,2.0,0,26.35,0,yes,Tecno A72,Unknown,Sawa kabisa!,No
CUST000475,49.0,Other,Nakuru,Nairobi,23/03/2021,4/2/2021,54.0,1346.03,Unknown,Standard,Mpesa,Month-to-month,1.0,FALSE,0.0,0,yes,Nokia S48,Google,"Stable internet, happy so far.",No
CUST000476,33.0,Other,Kisumu,Nakuru,11/8/2019,9/27/2019,70.0,794.79,55391.35,Basic,Cash,Month-to-month,2.0,No,0.0,0,no,Xiaomi P59,Unknown,Too expensive for the value.,No
CUST000477,10.0,male,Naivasha,Kisumu,8/22/2025,8/29/2025,0.0,687.47,128.5,Basic,M-Pesa,Month-to-month,3.0,Y,101.81,0,no,Nokia S48,Facebook,Unknown,No
CUST000478,45.0,Female,Machakos,Nairobi,21/09/2021,12/21/2022,39.0,935.41,Unknown,Basic,Bank transfer,Two year,2.0,1,34.31,Yes,Yes,Xiaomi A85,Unknown,"Stable internet, happy so far.",No
CUST000479,55.0,F,Naivasha,Machakos,2/22/2020,17/03/2021,67.0,1812.4,121404.31,Standard,Credit card,Two year,2.0,1,62.54,1,no,Nokia P27,Unknown,Support was helpful via M-Pesa reversal.,Yes
CUST000480,49.0,male,Niarobi,Machakos,5/20/2022,9/2/2022,40.0,967.81, ,Basic,MPesa,Month-to-month,3.0,FALSE,26.35,1,yes,Tecno S84,TV,Customer care took long to respond.,No
CUST000481,11.0,male,Machakos,Nyeri,10/5/2020,20-Aug-20,64.0,1779.31,Unknown,Standard,Cash,Month-to-month,2.0,FALSE,0.0,0,Yes,Unknown,Radio,Network drops sometimes in the evening.,No
CUST000482,39.0,F,Meru,Machakos,7-May-25,10/15/2025,4.0,1048.01, ,Standard,Unknown,Two year,4.0,Y,93.37,0,no,Vivo A30,X,Great service!,No
CUST000483,10.0,male,Niarobi,Meru,18-Jun-19,6/2/2019,75.0,1731.55,129874.98,Standard,Mpesa,Month-to-month,2.0,Y,64.19,Yes,yes,Vivo A28,Billboard,Great service!,No
CUST000484,43.0,male,Nairobi,Uasin Gishu,23-Nov-22,25-Feb-24,33.0,not available,Unknown,Basic,Cash,Month-to-month,2.0,Yes,16.49,Yes,Yes,Xiaomi S38,Twitter/X,Customer care took long to respond.,No
CUST000485,23.0,M,Niarobi,Nairobi,12/22/2024,23-Apr-25,8.0,745.84,5961.44,Basic,MPesa,One year,2.0,Y,59.21,No,No,Huawei Y38,Facebook,Customer care took long to respond.,No
CUST000486,28.0,M,Thika,Nyeri,10/21/2023,28/09/2024,22.0,939.24,20622.65,Basic,Cash,Month-to-month,2.0,1,69.31,Yes,no,Infinix C70,Unknown,Switching from competitor soon.,No
CUST000487,37.0,Other,Machakos,Uasin Gishu,26-Feb-23,3/4/2024,30.0,996.45,29924.77,Basic,Mpesa,Month-to-month,3.0,0,0.0,Yes,Yes,Tecno A72,TV,Unknown,No
CUST000488,38.0,Female,Nrb,Nakuru,10/10/2019,13/08/2020,71.0,970.57,"69,169.85",Basic,M-Pesa,Month-to-month,2.0,Yes,75.37,No,yes,Xiaomi A30,Facebook,"Stable internet, happy so far.",No
CUST000489,47.0,F,Mombasa,Nakuru,9/3/2024,5/10/2025,12.0,908.88,10515.58,Basic,Mpesa,One year,2.0,Y,65.32,Yes,yes,Apple S44,Twitter/X,Unknown,No
CUST000490,34.0,Other,Niarobi,Unknown,10/29/2022,11/15/2022,34.0,1095, ,Standard,Credit card,Two year,5.0,FALSE,0.0,1,Yes,Nokia C88,Unknown,Support was helpful via M-Pesa reversal.,No
CUST000491,39.0,Female,Eldoret,Unknown,2/21/2019,8/4/2019,79.0,-394.95,-30907.12,basic,Credit card,Month-to-month,2.0,FALSE,0.0,Yes,No,Apple Note13,Facebook,Fiber upgrade requested.,Yes
CUST000492,40.0,female,Naivasha,Nyeri,17/09/2023,12/21/2023,23.0,not available,24539.78,Standard,MPesa,Month-to-month,3.0,Y,112.88,No,Yes,Samsung C70,Twitter/X,Customer care took long to respond.,Yes
CUST000493,37.0,Other,Mombasa,Kiambu,30-Jun-24,4/20/2025,14.0,-104.42,-1423.15,basic,M-Pesa,Month-to-month,4.0,Y,58.33,Yes,No,Xiaomi A85,Radio,Great service!,No
CUST000494,45.0,Other,Nairobi,Nakuru,8-Mar-20,31/07/2020,66.0,"KES 1,032.09",68245.53,Standard,Credit card,Month-to-month,1.0,Yes,85.15,No,no,Realme S32,Unknown,Too expensive for the value.,No
CUST000495,43.0,male,Naivasha,Meru,11/11/2023,4/22/2024,22.0,1037.11,22718.23,Standard,Mpesa,Month-to-month,2.0,No,0.0,0,Yes,Infinix P1,Facebook,Support was helpful via M-Pesa reversal.,No
CUST000496,22.0,male,Nairobi ,Nakuru,1/23/2023,11/4/2023,31.0,774.39,24141.86,Basic,Mpesa,Month-to-month,1.0,No,26.35,Yes,yes,Vivo C42,TV,Fiber upgrade requested.,Yes
CUST000497,21.0,Female,Nrb,Nakuru,27/02/2024,5/15/2024,18.0,932.36, ,Basic,Mpesa,Month-to-month,3.0,0,0.0,No,Yes,Nokia C10,Radio,Too expensive for the value.,No
CUST000498,44.0,M,Nrb,Unknown,9/18/2020,12/29/2020,60.0,810.68,Unknown,Basic,Credit card,Month-to-month,2.0,0,26.35,Yes,Yes,Xiaomi P59,X,"Stable internet, happy so far.",Yes
CUST000499,44.0,F,Nairobi,Nyeri,11/19/2023,5/6/2024,21.0,739.28,15336.92,Basic,Bank transfer,Month-to-month,1.0,TRUE,56.78,Yes,yes,Xiaomi A49,Facebook,Fiber upgrade requested.,Yes
CUST000500,46.0,female,Thika,Kiambu,12/22/2020,5/11/2021,-57.0,1641.32,Unknown,Standard,Bank transfer,Month-to-month,2.0,1,24.24,No,yes,Vivo Y29,Twitter/X,Fiber upgrade requested. ASAP,No
CUST000501,27.0,male,Nyeri,Nakuru,11/1/2022,8/5/2022,44.0,567.04,24881.36,Unknown,Mpesa,Month-to-month,4.0,N,0.0,1,Unknown,Realme S32,X,Unknown,No
CUST000502,48.0,male,Nyeri,Mombasa,13-Jan-25,7/19/2026,7.0,1519.17,10791.21,Standard,MPesa,Month-to-month,1.0,No,0.0,0,Yes,Nokia S48,Unknown,Network drops sometimes in the evening.,Yes
CUST000503,50.0,M,Eldoret,Nakuru,3/6/2024,2021/13/40,15.0,1439.62,21431.95,Standard,Credit card,Month-to-month,2.0,Yes,90.73,No,no,Samsung A36,TV,App keeps logging me out.,Yes
CUST000504,35.0,Unknown,Meru,Mombasa,3/19/2024,4/11/2024,17.0,780.38,12999.69,Basic,M-Pesa,Month-to-month,1.0,N,0.0,Yes,Yes,Realme S34,Friend,Switching from competitor soon. (pls),No
CUST000505,41.0,Female,Niarobi,Kisumu,23-Aug-25,3/31/2026,0.0,1014.31,332.49,Standard,M-Pesa,One year,2.0,0,0.0,0,Yes,Realme C59,Billboard,Unknown,No
CUST000506,58.0,M,Nyeri,Kiambu,4/1/2022,4/4/2022,-44.0,Unknown,Unknown,Basic,Unknown,One year,1.0,No,0.0,Yes,Yes,Xiaomi A30,Radio,Sawa kabisa!,No
CUST000507,42.0,Female,Machakos,Nakuru,8/13/2022,27/11/2022,37.0,"KES 1,657.67",61229.62,Standard,Bank transfer,Month-to-month,2.0,No,26.35,Yes,Unknown,Infinix Note44,Twitter/X,Overcharged? Not sure.,No
CUST000508,47.0,Male,Nairobi,Nyeri,2/10/2021,7/26/2022,47.0,3608.74,Unknown,Premium,MPesa,Month-to-month,3.0,0,0.0,No,yes,Tecno A72,Unknown,Please call me back.,No
CUST000509,41.0,Other,Niarobi,Nairobi,12/21/2019,4/4/2022,69.0,"KES 2,864.59",197591.75,Premium,Cash,Month-to-month,3.0,1,81.46,0,yes,Xiaomi A85,Friend,Unknown,No
CUST000510,36.0,Other,Unknown,Kiambu,16-Feb-22,30/04/2024,43.0,1164.82,49747.97,Standard,Credit card,2-yr,4.0,0,0.0,No,no,Realme Y41,X,Network drops sometimes in the evening.,No
CUST000511,19.0,Female,Eldoret,Unknown,21-Jan-24,5/6/2024,19.0,1859.94,35420.82,Standard,Cash,Month-to-month,0.0,FALSE,0.0,Yes,yes,Samsung A76,TV,App keeps logging me out.,Yes
CUST000512,33.0,Male,Nyeri,Uasin Gishu,25-Sep-21,4-Oct-21,48.0,510.96,24511.46,Unknown,MPesa,Month-to-month,3.0,Y,28.94,0,Yes,Unknown,X,Overcharged? Not sure.,Yes
CUST000513,53.0,male,Nyeri,Nakuru,18-Mar-24,3/26/2024,17.0,KES 669.22,11382.13,Basic,Bank transfer,Month-to-month,1.0,Y,32.23,0,Yes,Unknown,Google,"Stable internet, happy so far.",No
CUST000514,21.0,F,Nyeri,Uasin Gishu,23/05/2025,8/10/2025,3.0,703.8, ,Basic,Credit card,One year,4.0,1,48.01,No,Yes,Unknown,Twitter/X,Unknown,No
CUST000515,52.0,female,Nrb,Nakuru,4/2/2023,11/11/2023,29.0,1452.43,42438.66,Standard,Bank transfer,One year,3.0,0,0.0,No,No,Samsung C70,TV,Overcharged? Not sure.,No
CUST000516,27.0,Male,Nyeri,Nairobi,10/9/2022,1-Sep-23,35.0,1729.32,60229.1,Standard,Bank transfer,One year,2.0,FALSE,0.0,0,no,Huawei P74,X,Unknown,No
CUST000517,36.0,M,Eldoret,Mombasa,28-Apr-19,10/5/2019,77.0,1683.5,Unknown,Standard,Credit card,Month-to-month,3.0,No,26.35,0,yes,Apple Y34,Radio,Unknown,No
CUST000518,44.0,female,Naivasha,Meru,7/17/2024,27/06/2024,13.0,1086.66,13971.1,Standard,Bank transfer,Two year,1.0,Yes,67.98,1,yes,Oppo C89,Google,Sawa kabisa!,No
CUST000519,44.0,male,Thika,Nyeri,24-Aug-22,15/12/2022,36.0,994.12,35531.81,Basic,Credit card,2-yr,1.0,N,26.35,No,no,Realme S34,Unknown,Unknown,Yes
CUST000520,52.0,male,Machakos,Kisumu,1/14/2021,6/16/2021,56.0,709.91,39474.42,Unknown,Bank transfer,Month-to-month,0.0,Y,50.92,1,no,Samsung C70,Billboard,Unknown,Yes
CUST000521,37.0,Female,Nyeri,Kisumu,20-Jun-24,2/7/2024,14.0,KES 745.85,10301.9,Basic,Mpesa,Month-to-month,1.0,N,0.0,0,Yes,Vivo Y29,Google,Switching from competitor soon.,No
CUST000522,53.0,F,Meru,Nairobi,18-May-21,11/25/2021,52.0,1303.61,67683.66,Standard,Cash,Month-to-month,1.0,1,26.1,Yes,Unknown,Realme Note51,Unknown,Overcharged? Not sure.,Yes
CUST000523,38.0,Other,Meru,Mombasa,12/24/2022,1/28/2023,32.0,Unknown, ,Basic,Credit card,Month-to-month,5.0,No,26.35,Yes,yes,Samsung C15,Facebook,Support was helpful via M-Pesa reversal.,Yes
CUST000524,36.0,Male,Machakos,Mombasa,24/11/2021,3/17/2022,46.0,2147.32,98871.02,Premium,Mpesa,One year,6.0,N,26.35,1,No,Vivo A41,X,Too expensive for the value.,No
CUST000525,31.0,F,Thika,Kisumu,10/26/2022,23/04/2024,34.0,553.47,19038.42,Basic,Mpesa,Month-to-month,1.0,Y,52.09,0,yes,Tecno Note5,Google,Sawa kabisa!,No
CUST000526,18.0,Female,Nairobi ,Kisumu,2/19/2022,4/1/2023,43.0,991.09,42561.6,Basic,Cash,Month-to-month,4.0,N,0.0,No,No,Apple Note13,Google,Customer care took long to respond.,No
CUST000527,25.0,Other,Nairobi,Uasin Gishu,2/5/2022,17-Feb-22,43.0,586.37,25322.87,Basic,Credit card,Month-to-month,2.0,Y,15.16,1,Yes,Huawei P74,TV,Great service!,No
CUST000528,17.0,Female,Nrb,Unknown,3/26/2025,9/6/2025,6.0,573.27,3538.07,Basic,MPesa,Month-to-month,1.0,N,26.35,0,No,Xiaomi A85,Unknown,Sawa kabisa!,No
CUST000529,41.0,Female,Eldoret,Machakos,11/2/2019,3/25/2019,39.0,2251.33,Unknown,Premium,Cash,Month-to-month,0.0,No,26.35,No,Yes,Apple Y34,Google,Unknown,No
CUST000530,36.0,Other,Machakos,Kiambu,10/17/2024,6/16/2025,10.0,615.43,6272.57,Basic,Cash,Two year,2.0,No,0.0,No,no,Samsung A36,Unknown,Fiber upgrade requested.,No
CUST000531,39.0,F,Nairobi ,Nairobi,2/21/2021,5/13/2021,55.0,982.77,54451.94,Basic,Bank transfer,Two year,1.0,N,0.0,1,Yes,Huawei Y38,Friend,Support was helpful via M-Pesa reversal.,No
CUST000532,23.0,male,Eldoret,Nakuru,17-Dec-19,16-Jan-20,69.0,not available, ,Unknown,Bank transfer,2-yr,2.0,No,26.35,Yes,Unknown,Huawei P74,Twitter/X,Customer care took long to respond.,No
CUST000533,34.0,male,Eldoret,Kiambu,9/15/2021,21/09/2021,39.0,668.92,Unknown,Basic,M-Pesa,One year,1.0,N,26.35,0,yes,Infinix Note44,Unknown,Great service!,No
CUST000534,28.0,male,Nakuru,Nyeri,7/23/2023,9/19/2023,25.0,1386.43,34942.22,Standard,M-Pesa,One year,0.0,No,0.0,0,No,Huawei Y38,Facebook,Support was helpful via M-Pesa reversal.,No
CUST000535,31.0,Female,Nrb,Kiambu,6/24/2024,7/17/2024,14.0,1544.06,21704.44,Standard,MPesa,Month-to-month,1.0,Y,59.51,1,Yes,Xiaomi A30,Unknown,Sawa kabisa!,No
CUST000536,31.0,Female,Unknown,Kisumu,3/24/2025,10/22/2025,5.0,1965.78,9815.02,Standard,Cash,Month-to-month,3.0,0,0.0,0,Yes,Tecno Note5,Facebook,Network drops sometimes in the evening.,No
CUST000537,41.0,female,Nairobi,Unknown,11/9/2021,11/30/2021,48.0,3339.69,160350.99,Premium,Cash,Month-to-month,0.0,TRUE,104.81,Yes,no,Apple Y34,Radio,Too expensive for the value.,No
CUST000538,47.0,male,Mombasa,Kisumu,5/4/2024,6/16/2025,39.0,"KES 1,353.13",Unknown,Standard,MPesa,Month-to-month,2.0,TRUE,29.89,No,Yes,Huawei P74,Unknown,Please call me back.,Yes
CUST000539,54.0,male,Naivasha,Meru,7/3/2024,2021/13/40,14.0,1594.94,Unknown,Standard,MPesa,One year,0.0,Yes,56.93,0,no,Xiaomi S38,Radio,Unknown,Yes
CUST000540,18.0,male,Meru,Kiambu,1/10/2024,20-Apr-26,20.0,835.71,16807.59,Basic,Bank transfer,One year,3.0,1,40.94,1,no,Samsung C70,X,Great service!,No
CUST000541,23.0,M,Machakos,Nairobi,12/3/2019,23/08/2019,78.0,696.81,"54,774.65",Basic,Credit card,Month-to-month,4.0,FALSE,0.0,Yes,no,Unknown,TV,Unknown,No
CUST000542,59.0,M,Meru,Uasin Gishu,17/01/2020,2/6/2020,68.0,3261.27,222137.95,Premium,Mpesa,Two year,1.0,N,0.0,Yes,no,Apple Y34,Unknown,Unknown,No
CUST000543,29.0,female,Nakuru,Nairobi,4/20/2022,1/15/2023,41.0,660.05,27105.46,Basic,M-Pesa,Month-to-month,0.0,1,131.06,0,No,Huawei Note11,Friend,Support was helpful via M-Pesa reversal.,Yes
CUST000544,34.0,Other,Machakos,Kisumu,26/06/2021,9/20/2022,51.0,1934.83,"98,286.26",Standard,MPesa,One year,4.0,Y,52.24,No,no,Unknown,X,Sawa kabisa!,Yes
CUST000545,45.0,Unknown,Nyeri,Nyeri,7/15/2023,14/09/2023,25.0,1633.26,Unknown,Standard,M-Pesa,Two year,1.0,TRUE,104.35,Yes,Yes,Samsung S14,X,Great service!,Yes
CUST000546,32.0,Female,Nyeri,Meru,9/23/2021,2/6/2022,48.0,877.88,41871.15,Unknown,Cash,One year,5.0,Y,77.83,1,No,Huawei Y38,Facebook,Please call me back.,Yes
CUST000547,40.0,Male,Meru,Mombasa,6/8/2022,8/4/2023,39.0,783.7,Unknown,Basic,Unknown,Month-to-month,3.0,N,0.0,1,yes,Huawei Note11,TV,Unknown,No
CUST000548,24.0,F,Mombasa,Nyeri,10/7/2025,6/14/2026,1.0,1695.03,1464.44,Standard,M-Pesa,Month-to-month,1.0,No,0.0,0,no,Tecno S84,Unknown,"Stable internet, happy so far....",Yes
CUST000549,34.0,M,Nyeri,Machakos,4/22/2024,9/23/2024,16.0,689.57,10945.14,Basic,Mpesa,One year,3.0,FALSE,0.0,Yes,no,Xiaomi A85,Google,Too expensive for the value.,No
CUST000550,56.0,male,Nyeri,Mombasa,3/17/2025,13-Oct-25,5.0,844.15,"4,296.72",Basic,MPesa,Month-to-month,1.0,No,26.35,Yes,Yes,Infinix Note76,Friend,Switching from competitor soon.,No
CUST000551,34.0,F,Mombasa,Uasin Gishu,14/12/2024,24/02/2025,8.0,848.09,6793.3,Basic,Cash,Month-to-month,4.0,N,0.0,0,yes,Tecno A12,TV,Unknown,Yes
CUST000552,30.0,male,Meru,Nakuru,11/9/2022,12/3/2022,34.0,3600.68,122397.76,Premium,Mpesa,Month-to-month,2.0,FALSE,0.0,1,yes,Apple A12,Unknown,Great service!,No
CUST000553,36.0,Female,Nakuru,Nyeri,10/9/2023,11/3/2023,27.0,35530.4,959271.09,Basic,Credit card,One year,2.0,N,26.35,No,Yes,Infinix Note29,Unknown,"Stable internet, happy so far.",No
CUST000554,46.0,Female,Nairobi,Mombasa,3/4/2025,3/8/2025,2.0,1183.19, ,Standard,Credit card,Month-to-month,0.0,Y,56.43,No,No,Tecno A12,Twitter/X,Network drops sometimes in the evening.,No
CUST000555,34.0,female,Mombasa,Uasin Gishu,9/16/2022,11/20/2022,36.0,755.15,"27,474.83",Basic,Credit card,Month-to-month,1.0,Y,36.08,Yes,no,Infinix Note76,Facebook,Support was helpful via M-Pesa reversal.,No
CUST000556,29.0,Unknown,Eldoret,Nakuru,12/12/2022,2-Jan-23,33.0,1248.78,41370.39,Standard,M-Pesa,Month-to-month,0.0,1,21.72,Yes,No,Vivo Note35,X,"Stable internet, happy so far.",No
CUST000557,45.0,male,Eldoret,Kisumu,2/2/2024,5/7/2024,19.0,501.12,Unknown,Basic,MPesa,One year,1.0,0,0.0,0,yes,Vivo C42,Twitter/X,Network drops sometimes in the evening.,No
CUST000558,47.0,male,Unknown,Kiambu,1/14/2022,6/25/2022,44.0,505,22021.1,Basic,Cash,Two year,2.0,N,0.0,0,yes,Vivo Note35,Unknown,Great service!,No
