customer_id,age,gender,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Niarobi,city_Nrb,city_Nyeri,city_Thika,plan_type_Premium,plan_type_Standard,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_MPesa,payment_method_Mpesa,contract_2-yr,contract_Month-to-month,contract_One year,contract_Two year
CUST000334,54.0,M,Machakos,8/25/2023,21/10/2023,24.0,674.94,"16,047.87",3.0,Y,47.54,No,,Apple S44,Friend,Overcharged? Not sure.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CUST000335,55.0,0,Nakuru,6/15/2025,27/11/2027,2.0,2732.39,,2.0,N,0.0,Yes,Yes,Infinix S90,Facebook,,Yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
CUST000336,40.0,0,Machakos,3/7/2021,19/04/2021,54.0,2957.4,,0.0,0,0.0,Yes,Yes,Huawei A59,Facebook,Great service!,No,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
CUST000337,56.0,Other,Mombasa,22-Apr-23,24-May-23,28.0,KES 745.57,21150.92,3.0,N,,No,No,Nokia C88,Radio,Switching from competitor soon.,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
CUST000338,21.0,M,Uasin Gishu,17/07/2024,14/08/2025,13.0,564.76,7359.42,4.0,No,0.0,0,No,Vivo A30,TV,,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
CUST000339,40.0,0,Kisumu,25/06/2023,17-Jul-23,26.0,1415.75,"36,768.36",2.0,Yes,66.24,1,0,Nokia C88,Twitter/X,Too expensive for the value.,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
CUST000340,34.0,M,Nairobi,26/09/2021,12/28/2021,47.0,774.78,36241.53,1.0,1,53.11,1,No,Tecno S84,Radio,Sawa kabisa!,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
CUST000341,23.0,,Meru,8/27/2020,12/7/2020,61.0,2726.26,166439.85,4.0,FALSE,0.0,No,0,Huawei A59,X,,No,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
CUST000342,22.0,F,Uasin Gishu,1/23/2019,3/21/2019,80.0,3255.57,260321.34,3.0,No,,Yes,Yes,Huawei C80,X,,No,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
CUST000343,48.0,1,Nakuru,12/3/2020,26-Nov-20,66.0,536.48,35326.58,5.0,TRUE,135.63,1,1,Apple P45,,,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000344,51.0,1,Kiambu,8-Oct-23,5-Oct-23,23.0,1687.61,38821.11,1.0,N,0.0,No,Yes,Apple P20,Friend,Too expensive for the value.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
CUST000345,30.0,,Kiambu,6/15/2021,6/20/2021,51.0,1329.39,,1.0,1,49.25,Yes,0,Infinix Note44,Facebook,Network drops sometimes in the evening.??,No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
CUST000346,29.0,Female,Nyeri,10/22/2024,8/31/2025,,701.35,,3.0,TRUE,94.1,Yes,Yes,Infinix S90,,Customer care took long to respond.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000347,,Other,Uasin Gishu,17/03/2024,2-Apr-24,18.0,101407.13,1825548.8,1.0,0,,0,No,Huawei Y38,Facebook,Network drops sometimes in the evening.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000348,45.0,Female,Mombasa,25/07/2019,26-Jul-20,74.0,967.42,71631.69,3.0,1,38.02,0,Yes,Realme Note51,Facebook,App keeps logging me out.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000349,36.0,Male,Kisumu,2021/13/40,3/1/2025,5.0,912.71,4690.11,3.0,No,0.0,Yes,1,,,,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000350,28.0,,Nyeri,10/17/2021,3/19/2022,47.0,2026.23,95528.96,1.0,0,0.0,Yes,0,Samsung C70,Radio,,Yes,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST000351,21.0,Female,Nyeri,12/5/2020,8/17/2021,64.0,844.64,53691.65,4.0,N,0.0,1,No,Vivo A41,Facebook,"Stable internet, happy so far. (pls)",No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
CUST000352,25.0,Other,Uasin Gishu,6/30/2020,7/24/2021,63.0,507.16,31620.17,2.0,1,26.15,No,0,Huawei Note11,Radio,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
CUST000353,50.0,M,Nakuru,3/18/2024,2021/13/40,17.0,32764.86,,5.0,N,0.0,0,No,,Friend,Sawa kabisa!,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000354,145.0,Male,Nakuru,15/12/2024,11/7/2025,8.0,68458.77,547637.96,1.0,0,0.0,No,Yes,Infinix P1,TV,Network drops sometimes in the evening.,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
CUST000355,46.0,Male,Nairobi,8/4/2025,8/14/2026,4.0,1475.19,5623.95,1.0,FALSE,,Yes,1,Apple A12,Google,Fiber upgrade requested.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000356,61.0,Male,Nakuru,7/23/2022,12/17/2022,37.0,862.75,"32,137.36",1.0,1,59.99,1,,Realme C59,,Too expensive for the value.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000357,41.0,0,Machakos,18-Dec-23,2/23/2024,,689.87,,3.0,0,0.0,0,0,Huawei P74,Radio,Overcharged? Not sure.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
CUST000358,36.0,1,Kisumu,8/29/2024,28/10/2024,12.0,554.24,6589.41,2.0,Yes,25.52,No,No,Tecno S30,X,Network drops sometimes in the evening.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000359,33.0,1,Meru,14/10/2023,1/22/2025,23.0,,,3.0,0,,0,1,Xiaomi A85,Twitter/X,Support was helpful via M-Pesa reversal.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
CUST000360,18.0,1,Nairobi,22-Feb-25,4/4/2025,6.0,711.56,4243.02,1.0,1,56.9,0,No,Samsung S14,X,Please call me back.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST000361,41.0,F,Machakos,1/1/2024,6/17/2024,20.0,859.18,17314.71,2.0,Yes,69.61,No,Yes,Infinix C70,Google,Please call me back.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST000362,35.0,Female,,10/13/2020,11/14/2020,59.0,2531.76,149599.83,2.0,0,0.0,No,,Huawei C80,Radio,App keeps logging me out.,Yes,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
CUST000363,30.0,F,Mombasa,4/28/2024,21-May-24,16.0,1478.02,23490.33,1.0,Yes,94.08,1,1,Xiaomi P59,Friend,,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000364,-5.0,Male,,18/01/2024,12/14/2025,19.0,768.45,14606.01,3.0,Yes,80.39,0,0,Samsung S29,,Please call me back....,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000365,30.0,F,Uasin Gishu,10/9/2021,22-Dec-21,47.0,508.56,23793.54,2.0,1,84.78,0,1,Huawei P74,Facebook,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
CUST000366,40.0,0,Mombasa,9/2/2022,3/26/2023,43.0,2571.09,,1.0,FALSE,,No,1,Vivo A41,Facebook,App keeps logging me out.,No,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
CUST000367,38.0,Male,Meru,11/5/2024,18/11/2024,10.0,973.98,9562.01,4.0,1,66.62,1,0,Huawei P74,,Please call me back.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000368,32.0,M,Nyeri,6/7/2024,9/17/2025,15.0,551.95,8169.87,,0,,Yes,No,Xiaomi S9,X,,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000369,38.0,Male,Nairobi,9/6/2021,25/09/2022,48.0,1880.53, ,1.0,FALSE,0.0,1,,Tecno S30,,,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
CUST000370,23.0,Female,Kiambu,1/29/2022,26/04/2022,43.0,1676.58,,2.0,Yes,61.25,1,,,Friend,Overcharged? Not sure.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000371,35.0,M,Nyeri,12/7/2023,2021/13/40,21.0,885.08,18633.63,6.0,Y,6.97,No,1,Tecno A72,,App keeps logging me out.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST000372,42.0,Female,Machakos,14/11/2019,6/3/2020,70.0,"KES 1,212.93",84939.18,1.0,N,0.0,No,No,Infinix S90,Facebook,Please call me back.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
CUST000373,46.0,1,Machakos,16-Mar-22,6/20/2022,42.0,801.66,,1.0,No,,0,No,Vivo Note35,,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000374,38.0,Female,,8/18/2021,7/16/2023,49.0,921.47,45047.66,2.0,0,0.0,1,No,Tecno Y78,Twitter/X,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
CUST000375,38.0,Female,Nairobi,1/17/2022,10/2/2022,44.0,1725.31,75842.88,2.0,0,0.0,0,0,Apple P45,TV,...,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
CUST000376,36.0,Female,Nyeri,8/2/2022,15/12/2022,37.0,1191.18,44304.1,1.0,N,0.0,0,Yes,Realme S32,,"Stable internet, happy so far.",No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
CUST000377,42.0,F,Kisumu,1/21/2025,4/2/2027,7.0,555.22,3898.52,2.0,Yes,84.82,1,No,,Billboard,,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
CUST000378,44.0,M,Nakuru,11/27/2019,12/28/2019,70.0,1936.71,,0.0,TRUE,60.89,1,1,Tecno A12,Twitter/X,Overcharged? Not sure.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000379,27.0,1,Kiambu,20/07/2020,28/08/2021,60.0,3174.01,190508.24,2.0,FALSE,0.0,No,Yes,Vivo A28,Facebook,Fiber upgrade requested.,No,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
CUST000380,39.0,F,Nairobi,9/9/2020,5/24/2022,60.0,727.86,43224.31,3.0,No,,1,1,Xiaomi A85,TV,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
CUST000381,37.0,F,,8/5/2021,1-Dec-21,49.0,1362.41,66846.91,4.0,No,0.0,0,Yes,Realme Y41,,Switching from competitor soon.,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
CUST000382,28.0,1,,18-Apr-23,22/10/2023,29.0,1452.19,41946.51,,0,,No,No,Huawei Y16,X,Network drops sometimes in the evening.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
CUST000383,33.0,M,Mombasa,17/09/2020,14/10/2020,60.0,607.41,36607.84,1.0,FALSE,0.0,0,No,Infinix Note76,,Great service!,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST000384,31.0,Other,Nakuru,5/26/2021,26-Nov-21,52.0,593.35,,3.0,TRUE,9.38,No,0,Infinix Note76,Radio,Network drops sometimes in the evening.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000385,22.0,F,Uasin Gishu,21/09/2019,1/6/2020,72.0,1401.01,100941.02,1.0,Y,121.43,Yes,No,Vivo Y29,Twitter/X,Sawa kabisa!,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
CUST000386,39.0,1,Nakuru,8/27/2023,1/7/2025,24.0,1064.39,25744.1,2.0,1,44.25,Yes,No,Oppo Note35,,Overcharged? Not sure.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000387,40.0,0,Mombasa,7/28/2023,7/25/2023,25.0,3883.46,96772.32,3.0,No,0.0,1,1,Xiaomi A49,Friend,App keeps logging me out.,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
CUST000388,29.0,Other,Nakuru,17-Sep-22,7/4/2024,34.0,1394.84,47434.49,2.0,FALSE,0.0,Yes,Yes,Infinix Note44,Google,Customer care took long to respond.,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST000389,32.0,Female,Nyeri,1/31/2025,10/5/2025,7.0,533.84, ,2.0,Yes,0.0,0,No,Infinix Note29,Billboard,"Stable internet, happy so far.",No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000390,24.0,M,Mombasa,3/23/2024,5/12/2024,17.0,1237.29,,4.0,TRUE,75.6,Yes,Yes,Vivo Y29,TV,Great service!,No,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST000391,22.0,Female,Machakos,8/31/2023,2/19/2024,24.0,724.46,,0.0,Y,38.46,No,1,Nokia C47,Twitter/X,,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CUST000392,66.0,F,Nakuru,13-Sep-19,2-Sep-20,72.0,709.92,50948.1,5.0,Y,64.3,Yes,Yes,Infinix Note76,Twitter/X,Customer care took long to respond.,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
CUST000393,25.0,Female,Kiambu,4/27/2021,4/10/2022,53.0,KES 717.91, ,1.0,Y,55.57,No,0,,Twitter/X,Customer care took long to respond.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000394,28.0,M,Uasin Gishu,9/17/2023,16/08/2024,23.0,897.21,,3.0,0,0.0,Yes,Yes,Apple P45,Google,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
CUST000395,59.0,0,Nairobi,5/15/2023,7/20/2023,28.0,1093.59,30539.83,0.0,1,31.6,No,0,Huawei Note11,X,Fiber upgrade requested.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000396,36.0,Male,Mombasa,20/07/2025,8/9/2025,1.0,974.99,,2.0,No,,0,No,Tecno Y78,Google,Fiber upgrade requested.,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000397,43.0,Male,,3/22/2019,12/13/2020,78.0,662.3,51860.07,2.0,Y,34.23,No,No,Vivo Note35,Billboard,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST000398,22.0,Female,Nairobi,6/16/2025,11/3/2025,2.0,2672.68, ,0.0,TRUE,88.48,No,No,Vivo Y29,Billboard,,No,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
