age,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,gender_Male,gender_Unknown,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Nyeri,city_Thika,city_Unknown,plan_type_Premium,plan_type_Standard,plan_type_Unknown,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_M-pesa,payment_method_MPesa,payment_method_Unknown,contract_one year,contract_two year,contract_unknown
29.0,Meru,4/8/2023,2/23/2023,29.0,2126.98,40709.825,2.0,0,26.1,0,1.0,Samsung S14,Radio,Unknown,No,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28.0,Mombasa,5/7/2024,9/10/2024,16.0,571.58,40709.825,2.0,1,24.39,1,0.0,Vivo Y29,Twitter/X,Sawa kabisa!,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,Nyeri,1/25/2019,26/03/2019,80.0,839.94,67047.1,1.0,1,61.33,0,1.0,Infinix Note76,X,Fiber upgrade requested.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31.0,Kiambu,11-Dec-22,8/24/2024,33.0,921.9,30381.38,2.0,0,26.1,0,0.0,Infinix P1,Google,Too expensive for the value.,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38.0,Machakos,8/5/2022,2/15/2023,40.0,647.74,26149.11,3.0,1,32.22,1,0.0,Oppo C32,Twitter/X,Customer care took long to respond.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.0,Nakuru,5/17/2023,8/19/2023,28.0,719.66,19948.91,0.0,1,93.48,0,0.0,Huawei Y38,Radio,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30.0,Meru,13/09/2023,2/10/2024,24.0,719.86,17459.55,1.0,1,81.82,No,1.0,Infinix P1,Friend,Sawa kabisa!,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10.0,Nyeri,1/13/2025,1/27/2025,7.0,1048.72,-1535.34,4.0,1,54.93,No,0.0,Unknown,Billboard,Overcharged? Not sure.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53.0,Kiambu,14-Feb-25,12/6/2025,6.0,1784.46,10938.47,2.0,1,55.52,No,1.0,Samsung S29,Facebook,Switching from competitor soon.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
22.0,Nakuru,6/22/2021,3-Jul-21,51.0,1224.13,62274.16,6.0,0,0.0,No,1.0,Oppo Note35,Twitter/X,Switching from competitor soon.,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
45.0,Nairobi,6/22/2024,28-Jun-24,14.0,1093.3,15656.37,3.0,1,22.99,1,1.0,Realme S84,Facebook,Customer care took long to respond.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34.0,Kiambu,17-Jun-21,10/20/2021,51.0,1742.7,40709.825,2.0,1,51.07,1,,Nokia P27,Unknown,"Stable internet, happy so far....",No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41.0,Kiambu,11/21/2023,19-Dec-23,18.0,740.78,13504.31,0.0,0,0.0,1,1.0,Vivo C42,Facebook,Customer care took long to respond.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,Uasin Gishu,6/12/2024,5/2/2025,14.0,532.08,7227.74,2.0,1,62.83,1,1.0,Unknown,TV,Please call me back.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43.0,Uasin Gishu,2021/13/40,14-Jul-19,77.0,3312.09,254892.0,4.0,0,0.0,No,1.0,Infinix S90,TV,"Stable internet, happy so far.",No,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30.0,Nakuru,12/5/2023,2/9/2023,28.0,2719.82,40709.825,3.0,0,0.0,1,0.0,Nokia C88,Facebook,Sawa kabisa!,No,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
37.0,Mombasa,8/10/2022,2/20/2023,35.0,1642.33,40709.825,1.0,0,26.1,Yes,0.0,Realme S32,TV,Please call me back.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32.0,Kiambu,7/15/2023,10-Dec-23,26.0,1865.37,40709.825,2.0,0,0.0,No,0.0,Xiaomi S9,X,Unknown,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38.0,Mombasa,7-Nov-20,13/11/2020,58.0,1048.72,40709.825,2.0,0,0.0,0,0.0,Xiaomi P59,Billboard,Please call me back.,No,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14.0,Machakos,29/03/2024,14-Sep-24,17.0,3268.57,55242.44,3.0,1,41.01,Yes,0.0,Unknown,Radio,Sawa kabisa!,No,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31.0,Unknown,6-Jun-20,7/3/2021,63.0,2382.09,150310.99,1.0,1,48.65,0,0.0,Apple S44,Unknown,Please call me back.,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25.0,Nairobi,27-Dec-24,2021/13/40,8.0,1126.53,8876.84,3.0,1,96.51,1,0.0,Unknown,Friend,Sawa kabisa!,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
73.0,Nairobi,21-Apr-19,7/22/2019,77.0,963.46,74317.48,2.0,1,41.99,0,,Unknown,Unknown,Unknown,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.0,Nakuru,6/2/2023,6-Nov-23,27.0,1178.78,31713.32,3.0,0,0.0,1,0.0,Apple A12,Twitter/X,Unknown,Yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
46.0,Nairobi,8/21/2025,28/03/2026,0.0,525.05,51.07,0.0,0,0.0,1,1.0,Apple A12,Unknown,Support was helpful via M-Pesa reversal. ASAP,No,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34.0,Mombasa,4/22/2019,4/11/2020,77.0,1193.04,91847.65,6.0,0,0.0,0,1.0,Xiaomi S9,Facebook,Sawa kabisa!,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
56.0,Nakuru,12/10/2019,31-Dec-19,69.0,593.05,41054.53,3.0,0,26.1,Yes,0.0,Realme S84,TV,Customer care took long to respond.,Yes,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0,Kiambu,22-Oct-23,18/02/2024,22.0,3704.3,81428.71,3.0,0,26.1,1,0.0,Infinix Note44,Unknown,Too expensive for the value.,No,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18.0,Nakuru,9-Jul-20,29/09/2020,62.0,728.65,44729.17,2.0,0,0.0,Yes,1.0,Samsung A36,Billboard,Great service!,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.0,Unknown,6/3/2024,6/4/2026,18.0,1896.96,34191.92,0.0,0,26.1,1,1.0,Infinix C70,Unknown,Unknown,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30.0,Machakos,14/01/2021,2/19/2021,56.0,1018.11,56942.39,3.0,0,0.0,No,0.0,Xiaomi A30,Friend,Network drops sometimes in the evening.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28.0,Machakos,7/25/2019,15-Feb-22,74.0,1084.39,40709.825,5.0,1,112.14,No,0.0,Oppo C32,Radio,Switching from competitor soon.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44.0,Mombasa,12/1/2021,10/21/2021,45.0,1803.78,40709.825,1.0,1,30.75,0,0.0,Vivo C42,Google,Sawa kabisa!,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45.0,Nairobi,4/2/2023,28-Aug-23,29.0,851.19,24934.2,2.0,0,0.0,Yes,1.0,Realme Note51,Friend,Please call me back.,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35.0,Nairobi,2/9/2022,6/1/2023,39.0,1048.72,40709.825,0.0,1,75.72,Yes,1.0,Oppo S69,Billboard,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17.0,Kiambu,5/16/2021,5/20/2021,52.0,1048.72,27488.83,9.0,0,0.0,1,1.0,Apple A12,TV,App keeps logging me out.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
44.0,Machakos,2/6/2024,3/26/2024,19.0,3455.58,65504.23,1.0,0,0.0,No,0.0,Vivo Note35,X,Customer care took long to respond.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41.0,Nakuru,31-Aug-22,20/12/2023,41.0,1063.11,43791.17,3.0,0,0.0,No,0.0,Xiaomi P59,Radio,Network drops sometimes in the evening.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
27.0,Mombasa,10/14/2022,29/11/2022,35.0,3944.66,40709.825,0.0,0,0.0,0,0.0,Samsung S29,Facebook,Sawa kabisa!,No,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
20.0,Machakos,2/4/2023,20/04/2023,29.0,1817.29,52753.31,2.0,0,0.0,No,1.0,Apple S44,Radio,Network drops sometimes in the evening.,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
35.0,Nakuru,2/13/2022,9-Jun-22,43.0,1822.65,78600.41,0.0,1,98.1,Yes,0.0,Xiaomi S38,Friend,Please call me back.,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30.0,Uasin Gishu,9/23/2023,25/08/2024,23.0,750.39,40709.825,3.0,1,774.61,Yes,1.0,Oppo S69,Facebook,Too expensive for the value.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
59.0,Meru,10/30/2021,11/15/2021,46.0,62508.25,2875141.54,3.0,0,26.1,Yes,0.0,Apple P20,Unknown,Customer care took long to respond.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
43.0,Uasin Gishu,2/12/2019,1/7/2021,70.0,2416.57,169413.35,2.0,0,26.1,0,1.0,Huawei A59,X,Too expensive for the value.,Yes,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30.0,Unknown,10-Apr-24,11-May-24,17.0,2718.98,46392.91,1.0,0,26.1,0,0.0,Infinix C70,Unknown,Switching from competitor soon.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50.0,Unknown,3/21/2019,4-Apr-19,78.0,540.1,42132.18,2.0,1,45.46,No,0.0,Oppo C32,Unknown,Sawa kabisa!,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26.0,Nairobi,18-Jan-25,8/3/2025,7.0,1661.6,11457.94,1.0,0,0.0,Yes,0.0,Tecno Y78,Friend,Great service!,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
50.0,Nakuru,8/2/2019,21/09/2019,74.0,3369.28,249192.85,1.0,1,67.46,0,0.0,Apple A12,Google,Unknown,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31.0,Meru,4-Dec-22,20/12/2022,33.0,1334.18,40709.825,1.0,0,0.0,0,1.0,Samsung S29,Unknown,Fiber upgrade requested.,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38.0,Nairobi,7-Jul-21,2/15/2022,50.0,735.43,36848.83,4.0,0,26.1,Yes,1.0,Tecno S84,TV,Overcharged? Not sure.,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47.0,Machakos,10/9/2019,29/10/2019,71.0,1048.72,220373.18,1.0,1,31.25,0,1.0,Oppo Y82,Google,Switching from competitor soon.,No,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
28.0,Meru,14-Jun-19,11-Sep-19,75.0,1057.59,78894.57,1.0,1,23.66,1,0.0,Realme S32,TV,"Stable internet, happy so far.!!!",No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38.0,Kiambu,10/9/2021,9-Oct-21,47.0,1789.15,83991.87,3.0,0,0.0,Yes,1.0,Nokia C10,Friend,Unknown,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43.0,Nyeri,3/27/2021,4-Sep-22,54.0,1048.72,84383.76,4.0,1,72.47,Yes,0.0,Unknown,Unknown,Great service!,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
35.0,Meru,3/25/2019,10/3/2019,78.0,1223.36,40709.825,2.0,0,26.1,No,0.0,Apple Y34,Unknown,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33.0,Nairobi,9/16/2020,8/17/2021,60.0,668.4,40119.97,2.0,1,112.04,0,1.0,Xiaomi S9,Radio,Too expensive for the value.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41.0,Machakos,4-Sep-21,27/11/2021,48.0,1300.03,62736.04,3.0,1,48.44,No,1.0,Realme C59,Facebook,App keeps logging me out.,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34.0,Nakuru,6/1/2020,7/3/2021,39.0,852.16,40709.825,1.0,0,0.0,No,1.0,Xiaomi S9,Radio,App keeps logging me out.,Yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,Mombasa,23-Apr-24,2021/13/40,16.0,1560.73,40709.825,2.0,1,84.8,Yes,1.0,Unknown,Unknown,Network drops sometimes in the evening.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34.0,Mombasa,4/13/2020,2/26/2020,39.0,1048.72,40709.825,1.0,1,59.14,1,0.0,Nokia P27,Google,Network drops sometimes in the evening.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
32.0,Unknown,4/29/2025,6/7/2025,4.0,1048.72,2229.9,0.0,1,50.36,No,0.0,Realme S84,Friend,Overcharged? Not sure.,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47.0,Uasin Gishu,6/11/2021,8/24/2021,51.0,2022.54,103056.73,0.0,0,0.0,0,1.0,Samsung A36,Friend,Please call me back.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29.0,Mombasa,3/19/2024,10/5/2024,17.0,1012.84,17354.77,3.0,0,26.1,No,0.0,Infinix C70,Friend,Unknown,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34.0,Nyeri,11/15/2021,7/2/2022,46.0,1048.72,76476.49,2.0,1,40.0,1,1.0,Vivo C42,TV,Please call me back.,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34.0,Nakuru,2/19/2023,7/27/2023,30.0,1156.01,34765.53,1.0,0,26.1,Yes,1.0,Unknown,Unknown,Overcharged? Not sure.,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43.0,Mombasa,18-Nov-20,14/05/2022,58.0,1072.11,62019.27,6.0,0,0.0,No,1.0,Huawei Note11,Google,Overcharged? Not sure.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28.0,Kisumu,4/14/2020,11/17/2020,65.0,1748.19,113650.57,4.0,1,43.08,No,0.0,Tecno A12,Google,Unknown,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25.0,Nakuru,11/1/2020,8-Jun-21,58.0,1048.72,56893.63,4.0,1,66.87,No,1.0,Infinix Note29,X,Too expensive for the value.,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53.0,Nakuru,6/28/2022,17/07/2022,38.0,3417.46,130187.15,0.0,0,0.0,No,,Apple Y34,Twitter/X,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29.0,Nakuru,18/03/2020,16/11/2020,66.0,1048.72,40709.825,2.0,0,26.1,0,,Apple P20,Unknown,Fiber upgrade requested.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17.0,Nakuru,6/28/2025,10/22/2025,2.0,580.28,946.6,2.0,0,0.0,1,0.0,Huawei Note11,X,Unknown,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
42.0,Uasin Gishu,16-Apr-19,24/03/2021,77.0,2803.02,215970.56,1.0,1,75.81,0,1.0,Vivo A30,Radio,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27.0,Nyeri,1-Jul-22,6-Jul-22,38.0,1048.72,19194.81,5.0,0,0.0,0,1.0,Unknown,TV,Unknown,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60.0,Kisumu,2021/13/40,10/20/2025,2.0,1048.72,40709.825,2.0,0,0.0,1,1.0,Huawei C80,Unknown,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21.0,Kisumu,18/03/2023,1-Apr-23,30.0,522.49,15895.32,1.0,0,0.0,0,1.0,Apple S44,Unknown,Fiber upgrade requested.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43.0,Machakos,13-Jun-23,11/12/2023,27.0,797.13,21526.89,2.0,0,26.1,0,1.0,Tecno A72,Unknown,Sawa kabisa!,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0,Nairobi,23/03/2021,4/2/2021,54.0,1346.03,40709.825,1.0,0,0.0,0,1.0,Nokia S48,Google,"Stable internet, happy so far.",No,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33.0,Nakuru,11/8/2019,9/27/2019,70.0,794.79,55391.35,2.0,0,0.0,0,0.0,Xiaomi P59,Unknown,Too expensive for the value.,No,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.0,Kisumu,8/22/2025,8/29/2025,0.0,687.47,128.5,3.0,1,101.81,0,0.0,Nokia S48,Facebook,Unknown,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45.0,Nairobi,21/09/2021,12/21/2022,39.0,935.41,40709.825,2.0,1,34.31,Yes,1.0,Xiaomi A85,Unknown,"Stable internet, happy so far.",No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55.0,Machakos,2/22/2020,17/03/2021,67.0,1812.4,121404.31,2.0,1,62.54,1,0.0,Nokia P27,Unknown,Support was helpful via M-Pesa reversal.,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
49.0,Machakos,5/20/2022,9/2/2022,40.0,967.81,40709.825,3.0,0,26.1,1,1.0,Tecno S84,TV,Customer care took long to respond.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.0,Nyeri,10/5/2020,20-Aug-20,64.0,1779.31,40709.825,2.0,0,0.0,0,1.0,Unknown,Radio,Network drops sometimes in the evening.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
39.0,Machakos,7-May-25,10/15/2025,4.0,1048.01,40709.825,4.0,1,93.37,0,0.0,Vivo A30,X,Great service!,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10.0,Meru,18-Jun-19,6/2/2019,75.0,1731.55,129874.98,2.0,1,64.19,Yes,1.0,Vivo A28,Billboard,Great service!,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43.0,Uasin Gishu,23-Nov-22,25-Feb-24,33.0,1048.72,40709.825,2.0,1,16.49,Yes,1.0,Xiaomi S38,Twitter/X,Customer care took long to respond.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.0,Nairobi,12/22/2024,23-Apr-25,8.0,745.84,5961.44,2.0,1,59.21,No,0.0,Huawei Y38,Facebook,Customer care took long to respond.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28.0,Nyeri,10/21/2023,28/09/2024,22.0,939.24,20622.65,2.0,1,69.31,Yes,0.0,Infinix C70,Unknown,Switching from competitor soon.,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.0,Uasin Gishu,26-Feb-23,3/4/2024,30.0,996.45,29924.77,3.0,0,0.0,Yes,1.0,Tecno A72,TV,Unknown,No,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.0,Nakuru,10/10/2019,13/08/2020,71.0,970.57,69169.85,2.0,1,75.37,No,1.0,Xiaomi A30,Facebook,"Stable internet, happy so far.",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47.0,Nakuru,9/3/2024,5/10/2025,12.0,908.88,10515.58,2.0,1,65.32,Yes,1.0,Apple S44,Twitter/X,Unknown,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,Unknown,10/29/2022,11/15/2022,34.0,1095.0,40709.825,5.0,0,0.0,1,1.0,Nokia C88,Unknown,Support was helpful via M-Pesa reversal.,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
39.0,Unknown,2/21/2019,8/4/2019,79.0,-394.95,-30907.12,2.0,0,0.0,Yes,0.0,Apple Note13,Facebook,Fiber upgrade requested.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
40.0,Nyeri,17/09/2023,12/21/2023,23.0,1048.72,24539.78,3.0,1,112.88,No,1.0,Samsung C70,Twitter/X,Customer care took long to respond.,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37.0,Kiambu,30-Jun-24,4/20/2025,14.0,-104.42,-1423.15,4.0,1,58.33,Yes,0.0,Xiaomi A85,Radio,Great service!,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
45.0,Nakuru,8-Mar-20,31/07/2020,66.0,1048.72,68245.53,1.0,1,85.15,No,0.0,Realme S32,Unknown,Too expensive for the value.,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43.0,Meru,11/11/2023,4/22/2024,22.0,1037.11,22718.23,2.0,0,0.0,0,1.0,Infinix P1,Facebook,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22.0,Nakuru,1/23/2023,11/4/2023,31.0,774.39,24141.86,1.0,0,26.1,Yes,1.0,Vivo C42,TV,Fiber upgrade requested.,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,Nakuru,27/02/2024,5/15/2024,18.0,932.36,40709.825,3.0,0,0.0,No,1.0,Nokia C10,Radio,Too expensive for the value.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44.0,Unknown,9/18/2020,12/29/2020,60.0,810.68,40709.825,2.0,0,26.1,Yes,1.0,Xiaomi P59,X,"Stable internet, happy so far.",Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44.0,Nyeri,11/19/2023,5/6/2024,21.0,739.28,15336.92,1.0,1,56.78,Yes,1.0,Xiaomi A49,Facebook,Fiber upgrade requested.,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0,Kiambu,12/22/2020,5/11/2021,-57.0,1641.32,40709.825,2.0,1,24.24,No,1.0,Vivo Y29,Twitter/X,Fiber upgrade requested. ASAP,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27.0,Nakuru,11/1/2022,8/5/2022,44.0,567.04,24881.36,4.0,0,0.0,1,,Realme S32,X,Unknown,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48.0,Mombasa,13-Jan-25,7/19/2026,7.0,1519.17,10791.21,1.0,0,0.0,0,1.0,Nokia S48,Unknown,Network drops sometimes in the evening.,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
